斗鱼,#genre#
开平综合,http://ye23.vip/z7z8/2021/gdy.php?id=1434
开平生活,http://ye23.vip/z7z8/2021/gdy.php?id=1435
汕尾①综合,http://suo.im/6cysWj
汕尾①综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
惠州①综合,http://livehuiz.chinamcache.com/live/zb01.m3u8
惠州①综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
惠州②公共,http://livehuiz.chinamcache.com/live/zb02.m3u8
梅州①综合,http://suo.im/6kPivZ
梅州②公共,http://suo.im/6k4G0w
梅州①综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州②公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
梅州②公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8


江门①综合,http://suo.im/652fTo
江门①综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
江门②公共,rtmp://tideweblive.jmtv.cn/tslsChannelLive/qzohscw/live
江门③教育,rtmp://tideweblive.jmtv.cn/tslsChannelLive/S020qM6/live
佛山①综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山②公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
佛山②公共,http://suo.im/6cysXh
佛山③影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8

佛山③影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8

肇庆①综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8

珠海①综合,http://suo.im/5QGdcA
珠海①综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8


湛江①综合,http://suo.im/5ubMqf
湛江①综合,http://120.237.237.11:8000/public/HDCH01/playlist.m3u8
湛江①综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
湛江②公共,http://120.237.237.11:8000/public/HDCH02/playlist.m3u8
韶关①综合,http://suo.im/6slt1E
韶关①综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
阳江①综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
阳江②公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
河源①综合,http://suo.im/5Xw2Od
河源②公共,http://suo.im/5QGdcK

河源①综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源①综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8
河源②公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
云浮①综合,http://suo.im/5ubMoj
云浮①综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8


鹤山,http://suo.im/6kPiyf
鹤山,http://pili-live-rtmp.68.i2863.com/i2863-68/live_68_293669.m3u8

开平①综合,http://31355.hlsplay.aodianyun.com/tv_radio_31355/tv_channel_1434.m3u8
开平②生活,http://31355.hlsplay.aodianyun.com/tv_radio_31355/tv_channel_1435.m3u8

开平②生活,http://suo.im/5QGdde
龙岗,http://liveplay.sznews.com/66_norecord_live/357.m3u8
深圳东部,http://liveplay.sznews.com/66_norecord_live/343.m3u8
番禺,http://live.pybtv.cn/channel1/sd/live.m3u8
番禺,http://live.pybtv.cn/channel1/sd/live.m3u8?_upt=16fb00e01563813775
增城,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
顺德,http://suo.im/5BHZsc
三水,http://suo.im/5JecgL
南海,http://suo.im/5QGdcq
高明,http://suo.im/6k4G1Y
高明,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.m3u8
顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
三水,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.flv

平远,https://p2.weizan.cn/1033266991/615876688276112015/live.m3u8

电白①综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
电白①综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
电白②视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
电白②视窗,http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8

清新①综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新②公共,http://hls.wiseqx.com/live/qxgg.m3u8


粤东,#genre#


揭阳①综合,http://ye23.vip/z7z8/2021/gdtv2021.php?id=79
汕尾①综合,http://suo.im/6cysWj
汕尾①综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
惠州①综合,http://livehuiz.chinamcache.com/live/zb01.m3u8
惠州①综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
惠州②公共,http://livehuiz.chinamcache.com/live/zb02.m3u8
梅州①综合,http://suo.im/6kPivZ
梅州②公共,http://suo.im/6k4G0w
梅州①综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州②公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
梅州②公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
平远,https://p2.weizan.cn/1033266991/615876688276112015/live.m3u8


地方,#genre# 


南京新闻,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京影视,http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8

南京新闻,http://live.nbs.cn/channels/njtv/xwzh/flv:500k/live
南京生活,http://live.nbs.cn/channels/njtv/shpd/flv:500k/live
南京信息,http://live.nbs.cn/channels/njtv/xxpd/flv:500k/live
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/flv:500k/live
南京教科,http://live.nbs.cn/channels/njtv/jkpd/flv:500k/live
南京少儿,http://live.nbs.cn/channels/njtv/sepd/flv:500k/live
南京十八,http://live.nbs.cn/channels/njtv/sbpd/flv:500k/live
江苏城市,http://223.110.241.150:6610/gitv/live1/G_JSCS/G_JSCS/
江苏新闻,http://223.110.241.150:6610/gitv/live1/G_JSGG/G_JSGG/
江苏影视,http://223.110.241.150:6610/gitv/live1/G_JSYS/G_JSYS/
江苏体育,http://223.110.241.150:6610/gitv/live1/G_JSTY/G_JSTY/
江苏综艺,http://223.110.241.150:6610/gitv/live1/G_JSZY/G_JSZY/


徐州①HD,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
徐州②HD,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
徐州③HD,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
连云港①新闻,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港②公共,http://live.lyg1.com/ggpd/sd/live.m3u8

张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/chunklist_w37722388.m3u8
厦门①,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/3.m3u8
厦门②,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/3.m3u8
厦门③,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/3.m3u8
福建新闻,rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建新闻,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建综合,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
福建少儿,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226960/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福建海峡,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226977/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
福建综合,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227070/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
福建公共,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226907/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建电视剧,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226969/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建旅游,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226911/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建经济,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226973/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建体育,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221227078/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建新闻,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227074/index.m3u8#rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil

福州①综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州②影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州③生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8


云霄,http://live.zzyxxw.com:85/live/xwzh.m3u8
南安,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8

重庆新闻,https://zbxclive.cbg.cn/app_2/ls_3.stream/playlist.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川旅游,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川影视文化,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川科教,http://118.123.60.200:8114/z.m3u8?FvSeid=&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=&Fsv_chan_hls_se_idx=74&Provider_id=&Pcontent_id=&Fsv_otype=1
四川文化旅游,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8

四川遂宁综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
四川遂宁公共,http://snlive.scsntv.com:8091/live/gggy.m3u8
四川泸州公共,http://file.weblz.com.cn:6066/cms/videos/nmip-media-dz/channellive/channel4/playlist.m3u8
四川泸州科技,http://file.weblz.com.cn:6066/cms/videos/nmip-media-dz/channellive/channel5/playlist.m3u8
江西新闻,http://39.135.138.6:6610/PLTV/88888888/224/3221225615/2/index.m3u8
江西新闻,http://39.135.138.6:6610/PLTV/88888888/224/3221225576/2/index.m3u8
江西新闻,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225576/index.m3u8?fmt=ts2hls
江西都市,http://39.135.138.6:6610/PLTV/88888888/224/3221225584/2/index.m3u8
江西都市,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/index.m3u8?fmt=ts2hls
江西经济生活,http://39.135.138.6:6610/PLTV/88888888/224/3221226206/2/index.m3u8
江西经济生活,http://39.135.138.6:6610/PLTV/88888888/224/3221225580/2/index.m3u8
江西经济生活,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225580/index.m3u8?fmt=ts2hls
江西影视旅游,http://39.135.138.6:6610/PLTV/88888888/224/3221225579/2/index.m3u8
江西影视旅游,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影视旅游,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/index.m3u8?fmt=ts2hls
江西影视旅游,http://149.129.100.78/jxtv.php?id=jxtv4
江西公共农业,http://39.135.138.6:6610/PLTV/88888888/224/3221225578/2/index.m3u8
江西公共农业,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
江西少儿,http://39.135.138.6:6610/PLTV/88888888/224/3221226194/2/1000.m3u8
江西少儿,http://39.135.138.6:6610/PLTV/88888888/224/3221225577/2/index.m3u8
江西少儿,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225577/index.m3u8?fmt=ts2hls
江西移动,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西教育,http://39.135.140.98:6610/PLTV/88888888/224/3221226197/2/index.m3u8
江西教育,http://39.135.138.6:6610/PLTV/88888888/224/3221226197/2/index.m3u8
江西教育,https://live.jxeduyun.com/streams/5e05b4659858d_720p.m3u8
南昌新闻综合,http://39.135.138.6:6610/PLTV/88888888/224/3221226223/2/1000.m3u8
南昌新闻综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=1
南昌都市,http://39.135.138.6:6610/PLTV/88888888/224/3221226226/2/1000.m3u8
南昌都市,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=2
南昌资讯,http://39.135.138.6:6610/PLTV/88888888/224/3221226228/2/1000.m3u8
南昌资讯,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=3
南昌公共,http://39.135.138.6:6610/PLTV/88888888/224/3221226231/2/1000.m3u8
南昌公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=4
九江新闻,http://39.135.138.59:18890/PLTV/88888910/224/3221225774/index.m3u8
九江新闻,http://39.135.139.200:6610/PLTV/88888888/224/3221225774/1/index.m3u8
九江新闻,http://39.135.139.196:6610/PLTV/88888888/224/3221225774/2/index.m3u8?fmt=ts2hls
九江新闻,http://39.135.139.194:6610/PLTV/88888888/224/3221225774/1/index.m3u8?fmt=ts2hls
九江新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225774/index.m3u8
九江公共,http://39.135.138.59:18890/PLTV/88888910/224/3221225775/index.m3u8
九江公共,http://39.135.139.194:6610/PLTV/88888888/224/3221225775/1/index.m3u8?fmt=ts2hls
九江公共,http://39.135.139.200:6610/PLTV/88888888/224/3221225775/1/index.m3u8
九江公共,http://39.135.139.196:6610/PLTV/88888888/224/3221225775/2/index.m3u8?fmt=ts2hls
九江公共,http://39.134.115.163:8080/PLTV/88888910/224/3221225775/index.m3u8

南部新闻,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
南昌公共,http://39.134.116.30:8080/PLTV/88888910/224/3221225775/index.m3u8

金山,http://live.mudu.tv/watch/4zbn2f.m3u8

上海外语,http://39.134.39.39/PLTV/88888888/224/3221226201/index.m3u8
上海都市,http://39.134.39.39/PLTV/88888888/224/3221226168/index.m3u8
东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
五星体育,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8

杭州①综合,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州②明珠,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州③生活,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州④影视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州⑤青少体育,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8



张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
张家界公共,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8
岳阳公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?auth=654837809071524@615@2E9A5FD0B225B012E3178551CF3754A8&BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE

广西新闻,http://mobilelive.gxtv.cn/live/nn_live1007/playlist.m3u8
广西都市,http://mobilelive.gxtv.cn/live/nn_live1006/playlist.m3u8
广西公共,http://mobilelive.gxtv.cn/live/nn_live1000/playlist.m3u8
广西影视,http://mobilelive.gxtv.cn/live/nn_live1003/playlist.m3u8

南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=4
南宁老友LIVE,http://hls.nntv.cn/nnlive/NNTV_LYOU.m3u8
南宁新闻,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁都市,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8

南宁综合,http://hls.nntv.cn/nnlive/NNTV_HD.m3u8

柳州公共,http://39.135.32.29:6610/000000001000/lzgg/1.m3u8?IASHttpSessionId=OTT

钦州综合,http://stream.gxqztv.com/01/sd/live.m3u8
钦州综合,http://stream.gxqztv.com/01/playlist.m3u8
钦州公共,http://stream.gxqztv.com/qztv03/sd/live.m3u8
钦州公共,http://stream.gxqztv.com/qztv03/playlist.m3u8

忻城综合,http://222.216.244.93:19355/xctv/ch2.m3u8

云南都市,http://tvlive.ynradio.com/live/yunnandushi/playlist.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
云南生活资讯,http://tvlive.ynradio.com/live/yunnanshenghuo/playlist.m3u8
云南生活资讯,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南公共,http://tvlive.ynradio.com/live/yunnangonggong/playlist.m3u8
云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8

昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0/playlist.m3u8
昆明文体娱乐,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0/playlist.m3u8
昆明影视综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0/playlist.m3u8
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
楚雄公共,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
红河综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
丽江公共,http://hwzbout.yunshicloud.com/mj1170/06qk26.m3u8

山西公共,http://live2.sxrtv.com/flvss?bitrate=512000&channel=Shan1XiPublic
山西影视,http://live2.sxrtv.com/flvss?bitrate=512000&channel=Shan1XiFilm
山西经济,http://live3.sxrtv.com/flvss?bitrate=512000&channel=Shan1XiFinance
山西黄河,http://live3.sxrtv.com/flvss?bitrate=512000&channel=HuangHeNews&start=0&provider=www.tvmining.com
山西经济,http://live3.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiFinance&start=0&provider=www.tvmining.com
山西影视,http://live2.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiFilm&start=0&provider=www.tvmining.com
山西科教,http://live3.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiEdu&start=0&provider=www.tvmining.com


辽宁都市,http://hdtv.haust.edu.cn/hls/hls88.m3u8
辽宁生活,http://hdtv.haust.edu.cn/hls/hls96.m3u8
辽宁影视,http://hdtv.haust.edu.cn/hls/hls97.m3u8
辽宁北方,http://hdtv.haust.edu.cn/hls/hls55.m3u8
沈阳新闻,http://hdtv.haust.edu.cn/hls/hls142.m3u8
沈阳新闻,http://hdtv.haust.edu.cn/hls/hls9.m3u8
海城①台,http://123.246.201.81:9000/live/wl0.m3u8
海城②台,http://123.246.201.81:9000/live/wl1.m3u8
海城③台,http://123.246.201.81:9000/live/wl2.m3u8
海城④台,http://123.246.201.81:9000/live/wl3.m3u8
辽宁卫视,http://111.20.105.60:6060/yinhe/2/ch00000090990000001296/index.m3u8?virtualDomain=yinhe.live_hls.zte.com


新动漫,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240321_1/playlist.m3u8?CONTENTID=00000110240321_1

沈阳新闻,http://hdtv.haust.edu.cn/hls/hls142.m3u8
沈阳新闻,http://hdtv.haust.edu.cn/hls/hls9.m3u8

葫芦岛综合,http://live.hldbtv.com/xwzh/sd/live.m3u8

葫芦岛公共,http://live.hldbtv.com/ggpd/sd/live.m3u8



吉林卫视,http://ivi.bupt.edu.cn/hls/jlhd.m3u8
吉林公共新闻,http://hdtv.haust.edu.cn/hls/jlu_jsgg.m3u8
吉林公共新闻,http://stream1.jlntv.cn/ggpd/playlist.m3u8
吉林公共新闻,http://stream1.jlntv.cn/ggpd/sd/live.m3u8
吉林都市,http://hdtv.haust.edu.cn/hls/jlu_jsds.m3u8
吉林都市,http://stream1.jlntv.cn/dspd/playlist.m3u8
吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8
吉林生活,http://hdtv.haust.edu.cn/hls/jlu_jssh.m3u8
吉林生活,http://stream1.jlntv.cn/shpd/playlist.m3u8
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8
吉林影视,http://hdtv.haust.edu.cn/hls/jlu_jsys.m3u8
吉林影视,http://stream4.jlntv.cn/test4/sd/live.m3u8
吉林乡村,http://hdtv.haust.edu.cn/hls/jlu_jsxc.m3u8
吉林乡村,http://stream1.jlntv.cn/xcpd/playlist.m3u8
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8
吉林7,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
吉林篮球,http://stream1.jlntv.cn/lqpd/playlist.m3u8
吉林篮球,http://111.20.105.60:6060/yinhe/2/ch00000090990000001326/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
吉林篮球,http://111.20.45.153/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
吉林篮球,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240322_1/playlist.m3u8?CONTENTID=00000110240322_1
吉林东北戏曲,http://stream1.jlntv.cn/dbxq/playlist.m3u8
吉林教育,http://139.212.251.230:8088/flv400
吉林教育,http://hdtv.haust.edu.cn/hls/jlu_jljy.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226220/1.m3u8
延边卫视,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227002/index.m3u8
长春娱乐,http://hdtv.haust.edu.cn/hls/jlu_ccyl.m3u8
长春市民,http://hdtv.haust.edu.cn/hls/jlu_ccsm.m3u8
长春经济,http://hdtv.haust.edu.cn/hls/jlu_ccjj.m3u8
哈尔滨新闻,http://39.134.65.162/PLTV/88888888/224/3221225684/index.m3u8
哈尔滨新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨影视,http://39.134.65.162/PLTV/88888888/224/3221225700/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨娱乐,http://39.134.65.162/PLTV/88888888/224/3221225699/index.m3u8
哈尔滨娱乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
哈尔滨资讯,http://39.134.65.162/PLTV/88888888/224/3221225697/index.m3u8

安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8

安徽经济生活,http://zbbf2.ahtv.cn/live/750.m3u8 
安徽农业科教,http://zbbf2.ahtv.cn/live/754.m3u8 

睛彩安徽,http://zbbf2.ahtv.cn/live/db9.m3u8
安徽人物,http://zbbf2.ahtv.cn/live/da9.m3u8

鹤壁新闻综合,http://pili-live-hls.hebitv.com/hebi/hebi.flv

河北戏曲,http://117.158.206.60:9080/live/live31_tzwj_500k.m3u8
张家口①,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8

张家口②,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
衡水新闻综合,http://hls.hsrtv.cn/hls/hstv1.m3u8
衡水新闻综合,http://hls.hsrtv.cn/hls/hstv3.m3u8
衡水公共,http://hls.hsrtv.cn/hls/hstv2.m3u8
邢台综合,http://a.xttv.top/xttv/5ebe09cb3d1a0f3f3d062e99c78175a0.m3u8?auth_key=1861891200-0-0-d10ef6800441f798030705f4ab7e3a4b
邢台公共,http://a.xttv.top/xttv/d0586743dc68918f808f28b8bc90c737.m3u8?auth_key=1861891200-0-0-ac3742e661687f63ac72cd6cb2c784be


甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃公共,http://39.134.39.37/PLTV/88888888/224/3221226250/index.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州生活,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州新闻,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
兰州综艺,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
兰州新闻,http://39.134.39.38/PLTV/88888888/224/3221226242/index.m3u8
兰州公共,http://39.134.39.38/PLTV/88888888/224/3221226244/index.m3u8
兰州生活,http://39.134.39.38/PLTV/88888888/224/3221226285/index.m3u8
兰州石化,http://39.134.32.101:6610/270000001111/1110000024/index.m3u8?IASHttpSessionId=OTT
兰州综艺,http://39.134.39.38/PLTV/88888888/224/3221226246/index.m3u8
甘肃公共,http://stream.gstv.com.cn/ggpd/sd/live.m3u8
甘肃都市,http://stream.gstv.com.cn/dspd/sd/live.m3u8
宁夏卫视,https://hhytv.ningxiahuangheyun.com:443/live/nxws1M.m3u8
宁夏公共,https://hhytv.ningxiahuangheyun.com:443/live/nxgg1M.m3u8

内蒙古农牧,http://live4.m2oplus.nmtv.cn/6/playlist.m3u8
内蒙古农牧,http://live4.m2oplus.nmtv.cn/6/sd/live.m3u8
内蒙古少儿,http://live5.m2oplus.nmtv.cn/4/playlist.m3u8
